/home/adithya/Documents/AudioProcessing_Major_Project/wav2vec/vakyansh-wav2vec2-experimentation/data/raw_2/somenicename
2_1_Regional-Dharwad-Kannada-0705-201911384632.wav	189600
0_17_Regional-Bangalore-Kannada-1840-20201620242.wav	151680
35_Regional-Bangalore-Kannada-1840-2020930194627.wav	107040
0_16_NSD-Kannada-Kannada-1310-1320-2018723134517.wav	235200
31_NSD-Kannada-Kannada-1935-1945-202011120327.wav	90720
0_20_Regional-Dharwad-Kannada-0705-2020979022.wav	233760
5_NSD-Kannada-Kannada-0735-0745-201912913409.wav	145920
0_30_Regional-Bangalore-Kannada-1840-201951820503.wav	40320
0_28_NSD-Kannada-Kannada-1310-1320-2021416133416.wav	85920
1_7_NSD-Kannada-Kannada-1935-1945-201971420165.wav	67680
0_1_NSD-Kannada-Kannada-1310-1320-20201026134442.wav	35520
28_NSD-Kannada-Kannada-0735-0745-2020101412342.wav	43200
0_2_NSD-Kannada-Kannada-1310-1320-202051613403.wav	83040
26_Regional-Bangalore-Kannada-1430-2020427161611.wav	36480
0_23_NSD-Kannada-Kannada-0735-0745-2019103192448.wav	133920
2_66_Regional-Bangalore-Kannada-1430-2020515152552.wav	47040
0_6_Regional-Bangalore-Kannada-1840-2020113201148.wav	40320
0_19_Regional-Dharwad-Kannada-0705-202112983223.wav	198720
0_2_Regional-Bangalore-Kannada-1840-2019922204533.wav	24000
0_15_NSD-Kannada-Kannada-1935-1945-2018829195812.wav	101280
0_29_NSD-Kannada-Kannada-1310-1320-2018613134725.wav	32160
0_3_NSD-Kannada-Kannada-0735-0745-20195275123.wav	24960
34_NSD-Kannada-Kannada-0735-0745-2021221103237.wav	118560
0_9_NSD-Kannada-Kannada-0735-0745-20197249488.wav	90240
0_1_NSD-Kannada-Kannada-1935-1945-2018710205259.wav	17280
0_3_Regional-Bangalore-Kannada-1430-202095154444.wav	83040
1_0_Regional-Bangalore-Kannada-1430-2019927161222.wav	187200
0_18_NSD-Kannada-Kannada-1310-1320-201887134417.wav	133440
0_34_NSD-Kannada-Kannada-1310-1320-201885132617.wav	148320
0_16_Regional-Bangalore-Kannada-1430-2020930163520.wav	139680
0_27_Regional-Bangalore-Kannada-1840-201810519138.wav	168960
0_13_Regional-Bangalore-Kannada-1840-20188119414.wav	181920
0_14_Regional-Bangalore-Kannada-1840-201897191639.wav	223200
0_44_Regional-Bangalore-Kannada-1840-201871419220.wav	114240
3_52_NSD-Kannada-Kannada-0735-0745-20208895020.wav	28800
0_3_NSD-Kannada-Kannada-1935-1945-20198420126.wav	177120
3_9_Regional-Bangalore-Kannada-1840-201982518581.wav	24000
0_34_Regional-Bangalore-Kannada-1840-202054192710.wav	222240
42_NSD-Kannada-Kannada-1935-1945-2019109195637.wav	40800
0_2_NSD-Kannada-Kannada-1935-1945-20191022202024.wav	22560
0_10_Regional-Dharwad-Kannada-0705-2018101810183.wav	112320
0_13_NSD-Kannada-Kannada-1310-1320-20191026145259.wav	117120
2_2_Regional-Dharwad-Kannada-0705-202052474910.wav	155520
0_12_Regional-Bangalore-Kannada-1840-2018713205349.wav	44160
1_9_Regional-Bangalore-Kannada-1840-2020111120010.wav	199200
0_6_NSD-Kannada-Kannada-1310-1320-201998144916.wav	37440
0_12_Regional-Dharwad-Kannada-0705-20202169340.wav	215520
0_13_NSD-Kannada-Kannada-1935-1945-2019819205252.wav	195840
0_0_NSD-Kannada-Kannada-0735-0745-2019824145235.wav	201600
1_15_Regional-Dharwad-Kannada-0705-201951485612.wav	28800
2_9_Regional-Bangalore-Kannada-1840-2019313193033.wav	89760
0_22_Regional-Dharwad-Kannada-0705-202132394824.wav	10080
0_16_NSD-Kannada-Kannada-1310-1320-201887134417.wav	130560
0_4_NSD-Kannada-Kannada-1935-1945-2019416201252.wav	109440
0_14_NSD-Kannada-Kannada-1310-1320-202091141627.wav	190080
2_1_NSD-Kannada-Kannada-1935-1945-2020216195620.wav	41760
0_19_Regional-Bangalore-Kannada-1840-2019915195854.wav	169440
0_15_NSD-Kannada-Kannada-1935-1945-20198220022.wav	196320
0_22_NSD-Kannada-Kannada-0735-0745-201861685529.wav	186720
0_21_NSD-Kannada-Kannada-1935-1945-20191012202329.wav	179520
0_25_Regional-Bangalore-Kannada-1430-2020325192821.wav	23520
1_9_Regional-Bangalore-Kannada-1840-20191016195124.wav	90720
32_NSD-Kannada-Kannada-1310-1320-201873114315.wav	32640
0_1_Regional-Dharwad-Kannada-0705-202091291643.wav	124320
0_41_NSD-Kannada-Kannada-0735-0745-2019102813336.wav	147360
7_16_NSD-Kannada-Kannada-1310-1320-2018818134210.wav	52320
0_32_Regional-Bangalore-Kannada-1430-2020531171532.wav	201600
8_Regional-Bangalore-Kannada-1840-2018810185722.wav	85920
0_19_Regional-Bangalore-Kannada-1840-201899192631.wav	156960
0_19_NSD-Kannada-Kannada-0735-0745-2020102691635.wav	133920
3_14_Regional-Bangalore-Kannada-1840-2018102019337.wav	64800
0_2_Regional-Bangalore-Kannada-1430-201971151237.wav	168000
37_NSD-Kannada-Kannada-1935-1945-2020429202130.wav	190080
55_NSD-Kannada-Kannada-1935-1945-2018729195435.wav	239520
4_NSD-Kannada-Kannada-1310-1320-2021512134710.wav	37920
0_23_NSD-Kannada-Kannada-1310-1320-20207613496.wav	119040
0_13_NSD-Kannada-Kannada-1935-1945-20188162021.wav	71040
0_15_Regional-Bangalore-Kannada-1430-2020413155413.wav	38880
0_12_NSD-Kannada-Kannada-1935-1945-20191217195311.wav	85440
1_Regional-Bangalore-Kannada-1840-2020112720536.wav	204960
1_18_NSD-Kannada-Kannada-1310-1320-201911141580.wav	88800
5_20_NSD-Kannada-Kannada-0735-0745-2019111964844.wav	41280
0_19_NSD-Kannada-Kannada-1310-1320-202073142336.wav	117120
1_5_NSD-Kannada-Kannada-1310-1320-20201016154221.wav	62400
0_11_NSD-Kannada-Kannada-1935-1945-2019713211350.wav	110880
0_2_Regional-Dharwad-Kannada-0705-201985101126.wav	19680
0_10_Regional-Dharwad-Kannada-0705-201810582414.wav	144960
2_10_Regional-Bangalore-Kannada-1840-2020315195249.wav	79200
1_NSD-Kannada-Kannada-1935-1945-20201520306.wav	48000
36_NSD-Kannada-Kannada-1935-1945-201892203957.wav	135360
1_10_Regional-Bangalore-Kannada-1840-201957201338.wav	140640
0_40_NSD-Kannada-Kannada-1935-1945-201892920269.wav	206400
0_23_Regional-Dharwad-Kannada-0705-202010492610.wav	236640
2_20_NSD-Kannada-Kannada-1310-1320-202012216947.wav	76320
0_23_NSD-Kannada-Kannada-1310-1320-201911215851.wav	94560
1_20_Regional-Bangalore-Kannada-1840-201873019411.wav	44640
1_4_Regional-Dharwad-Kannada-0705-202010258549.wav	213600
6_1_NSD-Kannada-Kannada-1310-1320-201869134129.wav	105600
0_24_NSD-Kannada-Kannada-1935-1945-2019105211545.wav	219360
1_25_Regional-Bangalore-Kannada-1840-201975192649.wav	224640
0_22_Regional-Dharwad-Kannada-0705-2020121010217.wav	174720
1_16_Regional-Dharwad-Kannada-0705-202042584141.wav	128160
14_NSD-Kannada-Kannada-1310-1320-2018530133229.wav	46080
0_13_Regional-Bangalore-Kannada-1840-201894192748.wav	146400
0_12_Regional-Bangalore-Kannada-1430-2018716155122.wav	102240
0_15_Regional-Bangalore-Kannada-1840-201983118596.wav	30720
1_0_Regional-Bangalore-Kannada-1430-20191015145253.wav	81120
0_1_Regional-Dharwad-Kannada-0705-2020123175813.wav	82080
0_18_NSD-Kannada-Kannada-1935-1945-20201026214528.wav	84960
0_34_Regional-Bangalore-Kannada-1840-2019741977.wav	218880
2_12_Regional-Bangalore-Kannada-1840-2019624191418.wav	44640
0_13_Regional-Dharwad-Kannada-0705-2020103084932.wav	116160
2_21_Regional-Bangalore-Kannada-1840-20201132011.wav	82080
35_NSD-Kannada-Kannada-1310-1320-20201122134227.wav	81120
0_10_NSD-Kannada-Kannada-1935-1945-2019528203136.wav	53760
0_30_NSD-Kannada-Kannada-0735-0745-201972395734.wav	239520
0_1_Regional-Dharwad-Kannada-0705-2020124101752.wav	18720
0_24_NSD-Kannada-Kannada-1935-1945-2019819205252.wav	128640
0_19_Regional-Bangalore-Kannada-1840-20205919727.wav	70080
0_10_NSD-Kannada-Kannada-1310-1320-202059134711.wav	168480
0_19_NSD-Kannada-Kannada-1935-1945-2019518205018.wav	140160
0_11_Regional-Bangalore-Kannada-1840-20186619495.wav	136800
9_Regional-Bangalore-Kannada-1840-201872619118.wav	36480
2_37_Regional-Bangalore-Kannada-1840-2020427191639.wav	92160
0_14_NSD-Kannada-Kannada-1310-1320-2021513155641.wav	99840
32_Regional-Dharwad-Kannada-0705-201812108558.wav	33120
0_18_Regional-Dharwad-Kannada-0705-20188118554.wav	28800
7_Regional-Bangalore-Kannada-1840-2020828201135.wav	22080
1_15_Regional-Dharwad-Kannada-0705-20189783846.wav	102720
2_11_Regional-Bangalore-Kannada-1840-2019920205233.wav	193920
0_18_Regional-Dharwad-Kannada-0705-20202238514.wav	223200
13_2_NSD-Kannada-Kannada-1310-1320-2020715135429.wav	108480
0_28_Regional-Bangalore-Kannada-1840-2020111515393.wav	18720
1_16_Regional-Dharwad-Kannada-0705-20191215101221.wav	86400
3_Regional-Bangalore-Kannada-1430-20191110144444.wav	212160
0_1_Regional-Dharwad-Kannada-0705-20189258324.wav	19680
0_11_NSD-Kannada-Kannada-1310-1320-2020101914042.wav	155040
0_10_NSD-Kannada-Kannada-1310-1320-2021513155641.wav	169920
0_1_Regional-Bangalore-Kannada-1840-20191023201324.wav	20160
0_18_NSD-Kannada-Kannada-1935-1945-201991920041.wav	152640
24_4_NSD-Kannada-Kannada-1310-1320-20201010141815.wav	36480
32_NSD-Kannada-Kannada-1310-1320-2020926133625.wav	171840
10_4_NSD-Kannada-Kannada-1935-1945-2020111204723.wav	31200
34_Regional-Bangalore-Kannada-1840-2018628193626.wav	60000
0_43_NSD-Kannada-Kannada-1310-1320-20191110144517.wav	75840
5_5_Regional-Bangalore-Kannada-1430-202011920245.wav	27360
1_7_Regional-Bangalore-Kannada-1430-2018620144649.wav	136800
0_12_Regional-Bangalore-Kannada-1430-202053015266.wav	88800
0_3_Regional-Dharwad-Kannada-0705-2020638015.wav	214080
49_NSD-Kannada-Kannada-0735-0745-20201121132458.wav	85920
0_10_Regional-Bangalore-Kannada-1840-201810161821.wav	100800
0_10_Regional-Bangalore-Kannada-1840-202096193511.wav	210240
17_NSD-Kannada-Kannada-0735-0745-20201089021.wav	153600
0_21_NSD-Kannada-Kannada-1310-1320-201877134213.wav	108000
0_18_NSD-Kannada-Kannada-1310-1320-201871135414.wav	139680
0_24_NSD-Kannada-Kannada-1935-1945-20201111202919.wav	217440
0_16_NSD-Kannada-Kannada-0735-0745-202091210746.wav	127200
25_Regional-Dharwad-Kannada-0705-2020810102354.wav	211680
0_5_NSD-Kannada-Kannada-1310-1320-20201121142025.wav	19200
1_2_Regional-Bangalore-Kannada-1430-2018524153223.wav	216000
0_9_NSD-Kannada-Kannada-1935-1945-20186120461.wav	194880
0_12_NSD-Kannada-Kannada-0735-0745-20199249644.wav	97440
0_17_NSD-Kannada-Kannada-1310-1320-2018923154556.wav	143040
0_1_Regional-Bangalore-Kannada-1840-201891120738.wav	97440
7_1_NSD-Kannada-Kannada-0735-0745-201882810411.wav	64800
2_5_Regional-Bangalore-Kannada-1840-201938192052.wav	94560
0_11_Regional-Dharwad-Kannada-0705-201922584339.wav	77280
0_2_NSD-Kannada-Kannada-0735-0745-201972611649.wav	78720
0_18_Regional-Bangalore-Kannada-1430-20201230175230.wav	37920
15_6_Regional-Bangalore-Kannada-1840-201931193727.wav	77760
0_1_NSD-Kannada-Kannada-1310-1320-2019815151232.wav	20640
0_26_Regional-Bangalore-Kannada-1430-2020103145958.wav	52800
0_12_NSD-Kannada-Kannada-1310-1320-202051613403.wav	43680
0_27_NSD-Kannada-Kannada-0735-0745-2019815113541.wav	84960
4_36_NSD-Kannada-Kannada-1935-1945-2019124202015.wav	180480
0_21_NSD-Kannada-Kannada-1935-1945-201872020180.wav	94080
1_20_NSD-Kannada-Kannada-0735-0745-2019815113541.wav	130080
22_NSD-Kannada-Kannada-1310-1320-2018530133229.wav	189120
3_20_Regional-Bangalore-Kannada-1840-2019129203223.wav	212640
1_17_Regional-Dharwad-Kannada-0705-202141082654.wav	35040
0_20_Regional-Dharwad-Kannada-0705-202142684715.wav	204960
7_Regional-Bangalore-Kannada-1840-20201014144139.wav	149760
0_15_Regional-Bangalore-Kannada-1840-20186619495.wav	63840
0_1_Regional-Bangalore-Kannada-1430-20181031151216.wav	85920
2_5_Regional-Bangalore-Kannada-1430-20187415215.wav	104640
1_13_NSD-Kannada-Kannada-0735-0745-2020929101825.wav	118080
1_14_NSD-Kannada-Kannada-1310-1320-2021222145339.wav	88800
0_14_Regional-Bangalore-Kannada-1840-201911919564.wav	226560
0_15_Regional-Bangalore-Kannada-1840-2018910195352.wav	21600
0_7_Regional-Dharwad-Kannada-0705-202042675510.wav	167040
1_31_NSD-Kannada-Kannada-1310-1320-201885132617.wav	123360
0_10_Regional-Dharwad-Kannada-0705-2020111881832.wav	101760
26_4_Regional-Bangalore-Kannada-1840-2018118192352.wav	126720
2_18_Regional-Dharwad-Kannada-0705-201872284911.wav	24480
1_9_NSD-Kannada-Kannada-1935-1945-20191018195216.wav	50400
7_3_Regional-Dharwad-Kannada-0705-201822881257.wav	31200
2_17_Regional-Bangalore-Kannada-1430-2020819145542.wav	152160
2_7_Regional-Bangalore-Kannada-1840-2020111120010.wav	218400
0_15_NSD-Kannada-Kannada-0735-0745-202032215237.wav	54240
0_30_NSD-Kannada-Kannada-1935-1945-2019725201532.wav	71520
0_10_Regional-Bangalore-Kannada-1430-2019421145732.wav	153120
0_11_Regional-Bangalore-Kannada-1430-2020424182534.wav	138720
1_7_Regional-Bangalore-Kannada-1430-201941515220.wav	138720
0_20_Regional-Bangalore-Kannada-1840-2021313192737.wav	94560
1_9_Regional-Bangalore-Kannada-1840-201861119359.wav	126240
0_15_Regional-Dharwad-Kannada-0705-201893083245.wav	138240
0_11_Regional-Dharwad-Kannada-0705-20196109518.wav	70080
0_14_NSD-Kannada-Kannada-1310-1320-2018718135058.wav	97920
0_17_NSD-Kannada-Kannada-1310-1320-201878135337.wav	89280
19_Regional-Bangalore-Kannada-1430-2018428171730.wav	46080
12_3_NSD-Kannada-Kannada-1935-1945-2019923202131.wav	131520
0_12_Regional-Bangalore-Kannada-1430-20201116154354.wav	40320
0_10_Regional-Bangalore-Kannada-1840-2019102722153.wav	204960
0_28_NSD-Kannada-Kannada-1310-1320-201862314310.wav	91680
1_8_NSD-Kannada-Kannada-1935-1945-2018930205318.wav	120480
0_10_NSD-Kannada-Kannada-1310-1320-202010221794.wav	125280
6_7_Regional-Bangalore-Kannada-1840-202010920352.wav	182880
0_33_NSD-Kannada-Kannada-1310-1320-2021416133416.wav	114720
0_19_Regional-Dharwad-Kannada-0705-2018102184833.wav	38400
0_15_NSD-Kannada-Kannada-1310-1320-201852914738.wav	74880
0_11_Regional-Dharwad-Kannada-0705-2021138417.wav	193920
0_15_Regional-Bangalore-Kannada-1840-20191217195223.wav	19680
0_3_Regional-Bangalore-Kannada-1840-2018723185551.wav	220800
0_23_Regional-Bangalore-Kannada-1430-2020103117346.wav	45600
21_Regional-Dharwad-Kannada-0705-201973191921.wav	34080
0_23_NSD-Kannada-Kannada-1310-1320-201873014279.wav	136800
0_11_Regional-Bangalore-Kannada-1430-2018616154346.wav	11520
0_24_NSD-Kannada-Kannada-0735-0745-20205410574.wav	110880
1_Regional-Bangalore-Kannada-1840-20188121935.wav	98880
0_13_Regional-Dharwad-Kannada-0705-20193610556.wav	35040
0_1_Regional-Dharwad-Kannada-0705-2020112783947.wav	60960
6_NSD-Kannada-Kannada-1310-1320-202121191533.wav	20160
0_15_Regional-Dharwad-Kannada-0705-2019912132337.wav	151680
4_15_NSD-Kannada-Kannada-0735-0745-201883181250.wav	128160
0_13_NSD-Kannada-Kannada-1935-1945-2018817202232.wav	56640
1_10_Regional-Dharwad-Kannada-0705-20213594914.wav	97440
0_17_NSD-Kannada-Kannada-0735-0745-2019812125839.wav	33600
2_11_Regional-Bangalore-Kannada-1840-2018101418593.wav	50880
0_2_Regional-Dharwad-Kannada-0705-20183593318.wav	120960
0_43_Regional-Bangalore-Kannada-1840-20186319214.wav	14400
0_NSD-Kannada-Kannada-0735-0745-2019921101722.wav	39840
0_2_Regional-Dharwad-Kannada-0705-20201168536.wav	39840
0_1_Regional-Dharwad-Kannada-0705-2020121491327.wav	21120
34_NSD-Kannada-Kannada-1935-1945-202019201849.wav	79680
0_27_NSD-Kannada-Kannada-1935-1945-20181019201242.wav	65280
2_22_NSD-Kannada-Kannada-1310-1320-2018101213468.wav	66720
0_12_Regional-Bangalore-Kannada-1430-20208215947.wav	203520
9_7_Regional-Bangalore-Kannada-1840-2020122120651.wav	54240
0_1_NSD-Kannada-Kannada-1935-1945-2018811202745.wav	30720
0_33_NSD-Kannada-Kannada-1935-1945-20191123201558.wav	161760
0_14_NSD-Kannada-Kannada-0735-0745-20203485137.wav	186240
0_18_Regional-Dharwad-Kannada-0705-20201125104246.wav	84480
7_Regional-Bangalore-Kannada-1840-201882519393.wav	98880
11_Regional-Dharwad-Kannada-0705-2020122893748.wav	155520
0_1_Regional-Dharwad-Kannada-0705-201932481236.wav	140640
12_2_Regional-Bangalore-Kannada-1840-201922020133.wav	87840
0_13_Regional-Dharwad-Kannada-0705-20187278145.wav	91200
31_NSD-Kannada-Kannada-0735-0745-20207384140.wav	108480
0_6_Regional-Bangalore-Kannada-1430-2019818152933.wav	177600
0_32_NSD-Kannada-Kannada-1935-1945-2019726201433.wav	80160
0_19_NSD-Kannada-Kannada-1310-1320-2020629133918.wav	47520
0_16_Regional-Dharwad-Kannada-0705-202112983223.wav	184800
13_2_Regional-Bangalore-Kannada-1430-2019226163125.wav	29760
0_17_NSD-Kannada-Kannada-0735-0745-2021461056.wav	144480
0_1_NSD-Kannada-Kannada-1935-1945-2021419203937.wav	28320
0_11_Regional-Dharwad-Kannada-0705-20204874015.wav	227520
5_Regional-Dharwad-Kannada-0705-201981782140.wav	41760
0_14_NSD-Kannada-Kannada-1935-1945-20191021195832.wav	157440
0_13_NSD-Kannada-Kannada-1310-1320-202021415274.wav	96480
0_20_Regional-Dharwad-Kannada-0705-202141685729.wav	224640
0_2_Regional-Bangalore-Kannada-1840-202011920844.wav	76800
0_2_Regional-Bangalore-Kannada-1430-2019111191154.wav	56160
0_12_NSD-Kannada-Kannada-0735-0745-202068101842.wav	61440
0_1_Regional-Dharwad-Kannada-0705-20196228159.wav	14400
0_12_Regional-Bangalore-Kannada-1840-202032719379.wav	65280
0_36_Regional-Bangalore-Kannada-1840-2019113020259.wav	113280
0_2_Regional-Dharwad-Kannada-0705-2018102281143.wav	22560
0_13_NSD-Kannada-Kannada-1310-1320-2019101913311.wav	61920
0_12_Regional-Bangalore-Kannada-1430-2020526144712.wav	145440
0_11_NSD-Kannada-Kannada-1310-1320-2018320135545.wav	163200
0_16_NSD-Kannada-Kannada-1935-1945-20181015211422.wav	172800
16_NSD-Kannada-Kannada-1935-1945-202111204419.wav	146880
1_1_Regional-Dharwad-Kannada-0705-201812884022.wav	190080
0_32_NSD-Kannada-Kannada-0735-0745-20196510387.wav	141600
1_40_NSD-Kannada-Kannada-0735-0745-202035153020.wav	134400
1_15_NSD-Kannada-Kannada-1935-1945-201832420937.wav	143520
0_1_Regional-Dharwad-Kannada-0705-201910893735.wav	20160
0_16_Regional-Dharwad-Kannada-0705-20197298253.wav	128640
0_10_Regional-Dharwad-Kannada-0705-202072893444.wav	22560
0_17_NSD-Kannada-Kannada-0735-0745-20205108948.wav	98400
13_NSD-Kannada-Kannada-1935-1945-20191019204948.wav	212640
0_11_Regional-Dharwad-Kannada-0705-201872882932.wav	94080
0_27_Regional-Bangalore-Kannada-1840-2020828201135.wav	212640
0_12_Regional-Dharwad-Kannada-0705-201891385149.wav	183840
0_15_NSD-Kannada-Kannada-1310-1320-2020124163831.wav	101280
37_Regional-Bangalore-Kannada-1840-202053203441.wav	223200
23_NSD-Kannada-Kannada-1310-1320-2020825134049.wav	41760
0_11_Regional-Bangalore-Kannada-1840-2020106201351.wav	95040
0_2_Regional-Dharwad-Kannada-0705-202151675013.wav	139200
0_13_NSD-Kannada-Kannada-0735-0745-20198198533.wav	96000
5_18_Regional-Bangalore-Kannada-1840-202042920124.wav	67200
0_32_NSD-Kannada-Kannada-1310-1320-2019127144738.wav	75840
0_17_Regional-Dharwad-Kannada-0705-202052782749.wav	94560
0_28_NSD-Kannada-Kannada-1935-1945-2019113020136.wav	136800
0_27_NSD-Kannada-Kannada-1310-1320-2020115171835.wav	132960
0_31_NSD-Kannada-Kannada-1310-1320-20198913532.wav	62880
21_NSD-Kannada-Kannada-1310-1320-201875135527.wav	98880
0_57_Regional-Dharwad-Kannada-0705-201912394138.wav	136320
0_12_NSD-Kannada-Kannada-0735-0745-202027145618.wav	222720
31_Regional-Bangalore-Kannada-1840-2019629211148.wav	38400
0_14_NSD-Kannada-Kannada-1310-1320-2020817151515.wav	90240
1_19_NSD-Kannada-Kannada-0735-0745-20201017102331.wav	225120
0_2_NSD-Kannada-Kannada-1935-1945-202081520535.wav	51840
0_14_Regional-Bangalore-Kannada-1840-201971202227.wav	178560
0_10_Regional-Bangalore-Kannada-1430-201949151046.wav	224160
21_NSD-Kannada-Kannada-1935-1945-2018729195435.wav	91200
0_12_NSD-Kannada-Kannada-0735-0745-20189975840.wav	85920
1_0_NSD-Kannada-Kannada-1310-1320-2020118144746.wav	147840
2_3_Regional-Dharwad-Kannada-0705-202071483650.wav	208800
0_17_NSD-Kannada-Kannada-1310-1320-2020623155413.wav	11520
9_NSD-Kannada-Kannada-1310-1320-2021421145948.wav	49920
1_13_Regional-Bangalore-Kannada-1840-201910320348.wav	110880
0_1_Regional-Bangalore-Kannada-1430-2018916155727.wav	162720
19_NSD-Kannada-Kannada-0735-0745-2020101412342.wav	189600
20_Regional-Bangalore-Kannada-1430-20201011192616.wav	219840
0_21_Regional-Bangalore-Kannada-1840-2019102621130.wav	154560
0_10_Regional-Bangalore-Kannada-1430-201876155847.wav	109920
1_28_NSD-Kannada-Kannada-1310-1320-2019121415749.wav	118560
10_19_NSD-Kannada-Kannada-0735-0745-20197383817.wav	81600
3_12_NSD-Kannada-Kannada-1310-1320-201982314441.wav	108960
0_2_Regional-Bangalore-Kannada-1430-20195615140.wav	56640
0_12_NSD-Kannada-Kannada-1935-1945-202077195620.wav	164160
0_20_NSD-Kannada-Kannada-1310-1320-202142414910.wav	159840
0_16_Regional-Bangalore-Kannada-1430-2020112144543.wav	207360
0_11_Regional-Bangalore-Kannada-1840-20186319214.wav	118560
0_23_NSD-Kannada-Kannada-1935-1945-201922820031.wav	76800
2_9_Regional-Bangalore-Kannada-1840-20201123195538.wav	158400
0_3_NSD-Kannada-Kannada-1310-1320-2020106145350.wav	91200
0_10_NSD-Kannada-Kannada-1310-1320-202053141128.wav	71040
1_10_Regional-Bangalore-Kannada-1840-201835193957.wav	109440
0_1_NSD-Kannada-Kannada-1935-1945-20201224205745.wav	35520
0_2_Regional-Dharwad-Kannada-0705-20187119161.wav	16800
0_36_Regional-Bangalore-Kannada-1840-202031120258.wav	91200
0_10_Regional-Bangalore-Kannada-1430-2018526161310.wav	119040
0_13_Regional-Bangalore-Kannada-1840-2019524195945.wav	218400
1_29_NSD-Kannada-Kannada-1935-1945-2018523211231.wav	109440
0_22_Regional-Bangalore-Kannada-1840-202031120258.wav	233760
0_3_Regional-Bangalore-Kannada-1430-2019312144857.wav	200640
0_8_Regional-Dharwad-Kannada-0705-201951485612.wav	129120
0_18_NSD-Kannada-Kannada-0735-0745-2019915113910.wav	70080
0_37_NSD-Kannada-Kannada-1310-1320-2021314154210.wav	62880
0_19_Regional-Bangalore-Kannada-1840-2019622195742.wav	164160
0_23_NSD-Kannada-Kannada-0735-0745-2019101292027.wav	91200
0_23_Regional-Bangalore-Kannada-1430-2020427161611.wav	125280
3_18_Regional-Bangalore-Kannada-1840-2020427191639.wav	93600
0_19_NSD-Kannada-Kannada-1935-1945-2018111201545.wav	23040
0_23_NSD-Kannada-Kannada-1310-1320-20201119165927.wav	56160
